Year,Geo_Lvl,Geo_Cd,Geo_Desc,Plan_Type,Tot_Opioid_Clms,Tot_Clms,Opioid_Prscrbng_Rate,Opioid_Prscrbng_Rate_5Y_Chg,Opioid_Prscrbng_Rate_1Y_Chg,LA_Tot_Opioid_Clms,LA_Opioid_Prscrbng_Rate,LA_Opioid_Prscrbng_Rate_5Y_Chg,LA_Opioid_Prscrbng_Rate_1Y_Chg
2013,National, ,National,All,33471552,506882862,6.6,,,2605496,7.78,,
2013,National, ,National,FFS,15528221,240661427,6.45,,,1363671,8.78,,
2013,National, ,National,MC,17943331,266221435,6.74,,,1241825,6.92,,
2014,National, ,National,All,37014898,571877738,6.47,,-0.13,2767969,7.48,,-0.3
2014,National, ,National,FFS,15303765,239577769,6.39,,-0.06,1279499,8.36,,-0.42
2014,National, ,National,MC,21711133,332299969,6.53,,-0.21,1488470,6.86,,-0.06
2015,National, ,National,All,37964067,641988059,5.91,,-0.56,2885869,7.6,,0.12
2015,National, ,National,FFS,13003494,222827876,5.84,,-0.55,1129559,8.69,,0.33
2015,National, ,National,MC,24960573,419160183,5.95,,-0.58,1756310,7.04,,0.18
2016,National, ,National,All,36902273,685821751,5.38,,-0.53,2783521,7.54,,-0.06
2016,National, ,National,FFS,10991785,207684096,5.29,,-0.55,1005887,9.15,,0.46
2016,National, ,National,MC,25910488,478137655,5.42,,-0.53,1777634,6.86,,-0.18
2017,National, ,National,All,32240821,704296772,4.58,,-0.8,2412650,7.48,,-0.06
2017,National, ,National,FFS,9118820,196106805,4.65,,-0.64,851704,9.34,,0.19
2017,National, ,National,MC,23122001,508189967,4.55,,-0.87,1560946,6.75,,-0.11
2018,National, ,National,FFS,7267668,193823712,3.75,-2.7,-0.9,890812,12.26,3.48,2.92
2018,National, ,National,All,25304103,686257308,3.69,-2.91,-0.89,2409250,9.52,1.74,2.04
2018,National, ,National,MC,18036435,492433596,3.66,-3.08,-0.89,1518438,8.42,1.5,1.67
2019,National, ,National,All,22118623,680015021,3.25,-3.22,-0.44,3155737,14.27,6.79,4.75
2019,National, ,National,FFS,5997267,188148689,3.19,-3.2,-0.56,804839,13.42,5.06,1.16
2019,National, ,National,MC,16121356,491866332,3.28,-3.25,-0.38,2350898,14.58,7.72,6.16
2020,National, ,National,All,21189623,654003584,3.24,-2.67,-0.01,4008405,18.92,11.32,4.65
2020,National, ,National,FFS,5299357,179300906,2.96,-2.88,-0.23,711775,13.43,4.74,0.01
2020,National, ,National,MC,15890266,474702678,3.35,-2.6,0.07,3296630,20.75,13.71,6.17
2021,National, ,National,All,21723543,686729826,3.16,-2.22,-0.08,4704983,21.66,14.12,2.74
2021,National, ,National,FFS,5079328,180401785,2.82,-2.47,-0.14,736357,14.5,5.35,1.07
2021,National, ,National,MC,16644215,506328041,3.29,-2.13,-0.06,3968626,23.84,16.98,3.09
2022,National, ,National,All,20367934,690552876,2.95,-1.63,-0.21,4919817,24.15,16.67,2.49
2022,National, ,National,FFS,6746019,234814567,2.87,-1.78,0.05,1294680,19.19,9.85,4.69
2022,National, ,National,MC,13621915,455738309,2.99,-1.56,-0.3,3625137,26.61,19.86,2.77
2013,State,56,Wyoming,All,41202,529696,7.78,,,4230,10.27,,
2013,State,38,North Dakota,All,39906,588978,6.78,,,3472,8.7,,
2013,State,46,South Dakota,All,50847,694748,7.32,,,4180,8.22,,
2013,State,02,Alaska,All,73147,954919,7.66,,,8870,12.13,,
2013,State,30,Montana,All,87773,1041207,8.43,,,10713,12.21,,
2013,State,20,Kansas,All,79649,1090611,7.3,,,6747,8.47,,
2013,State,50,Vermont,All,118134,1335242,8.85,,,16549,14.01,,
2013,State,33,New Hampshire,All,96078,1444215,6.65,,,12906,13.43,,
2013,State,44,Rhode Island,All,108851,2058356,5.29,,,8387,7.71,,
2013,State,15,Hawaii,All,166393,2085367,7.98,,,17698,10.64,,
2013,State,16,Idaho,All,175132,2115050,8.28,,,16043,9.16,,
2013,State,11,District of Columbia,All,112974,2120973,5.33,,,5764,5.1,,
2013,State,10,Delaware,All,185965,2262569,8.22,,,31501,16.94,,
2013,State,31,Nebraska,All,147751,2302434,6.42,,,13755,9.31,,
2013,State,49,Utah,All,233588,2937252,7.95,,,20885,8.94,,
2013,State,32,Nevada,All,279872,2988442,9.37,,,30238,10.8,,
2013,State,23,Maine,All,211940,3081312,6.88,,,21025,9.92,,
2013,State,35,New Mexico,All,283376,3684909,7.69,,,20895,7.37,,
2013,State,19,Iowa,All,248968,4126178,6.03,,,16960,6.81,,
2013,State,05,Arkansas,All,294605,4452007,6.62,,,12922,4.39,,
2013,State,08,Colorado,All,519796,4700499,11.06,,,49532,9.53,,
2013,State,21,Kentucky,All,262896,4978458,5.28,,,12198,4.64,,
2013,State,28,Mississippi,All,397168,5285453,7.51,,,13303,3.35,,
2013,State,54,West Virginia,All,401118,5794848,6.92,,,22227,5.54,,
2013,State,41,Oregon,All,573480,5857569,9.79,,,57673,10.06,,
2013,State,40,Oklahoma,All,537393,6076809,8.84,,,33830,6.3,,
2013,State,45,South Carolina,All,475383,6918637,6.87,,,28666,6.03,,
2013,State,53,Washington,All,620072,7032472,8.82,,,69150,11.15,,
2013,State,09,Connecticut,All,532452,7584452,7.02,,,48425,9.09,,
2013,State,01,Alabama,All,510321,8446768,6.04,,,22101,4.33,,
2013,State,27,Minnesota,All,698535,10110092,6.91,,,54606,7.82,,
2013,State,55,Wisconsin,All,899000,10155576,8.85,,,120342,13.39,,
2013,State,24,Maryland,All,762388,10413094,7.32,,,72846,9.56,,
2013,State,51,Virginia,All,730742,10508281,6.95,,,51828,7.09,,
2013,State,22,Louisiana,All,715502,10841388,6.6,,,23057,3.22,,
2013,State,47,Tennessee,All,1021566,11126563,9.18,,,83242,8.15,,
2013,State,18,Indiana,All,971079,11136888,8.72,,,83140,8.56,,
2013,State,29,Missouri,All,783788,11407862,6.87,,,66028,8.42,,
2013,State,34,New Jersey,All,563939,11905806,4.74,,,54453,9.66,,
2013,State,04,Arizona,All,1125751,12415553,9.07,,,122364,10.87,,
2013,State,25,Massachusetts,All,761512,12715214,5.99,,,74258,9.75,,
2013,State,37,North Carolina,All,1217388,15508160,7.85,,,110673,9.09,,
2013,State,13,Georgia,All,1083656,15734473,6.89,,,51827,4.78,,
2013,State,17,Illinois,All,949106,16695076,5.68,,,39487,4.16,,
2013,State,26,Michigan,All,1637722,18823723,8.7,,,99426,6.07,,
2013,State,42,Pennsylvania,All,1554911,23257055,6.69,,,140251,9.02,,
2013,State,12,Florida,All,1477965,26243364,5.63,,,119466,8.08,,
2013,State,39,Ohio,All,2073605,27267303,7.6,,,129494,6.24,,
2013,State,48,Texas,All,1531487,30610606,5,,,62835,4.1,,
2013,State,06,California,All,2994374,48449433,6.18,,,226301,7.56,,
2013,State,36,New York,All,2051306,56986922,3.6,,,178727,8.71,,
2013,State,56,Wyoming,FFS,41202,529696,7.78,,,4230,10.27,,
2013,State,38,North Dakota,FFS,39906,588978,6.78,,,3472,8.7,,
2013,State,46,South Dakota,FFS,50847,694748,7.32,,,4180,8.22,,
2013,State,02,Alaska,FFS,73147,954919,7.66,,,8870,12.13,,
2013,State,30,Montana,FFS,87773,1041207,8.43,,,10713,12.21,,
2013,State,20,Kansas,FFS,3909,77855,5.02,,,534,13.66,,
2013,State,50,Vermont,FFS,118134,1335242,8.85,,,16549,14.01,,
2013,State,33,New Hampshire,FFS,90016,1349011,6.67,,,11880,13.2,,
2013,State,44,Rhode Island,FFS,13861,390197,3.55,,,1815,13.09,,
2013,State,15,Hawaii,FFS,,7857,24.2,,,11,0.58,,
2013,State,16,Idaho,FFS,175132,2115050,8.28,,,16043,9.16,,
2013,State,11,District of Columbia,FFS,49972,900873,5.55,,,4288,8.58,,
2013,State,10,Delaware,FFS,185965,2124597,8.75,,,31501,16.94,,
2013,State,31,Nebraska,FFS,140621,2145387,6.55,,,13600,9.67,,
2013,State,49,Utah,FFS,81512,1301043,6.27,,,7827,9.6,,
2013,State,32,Nevada,FFS,188077,2059601,9.13,,,25335,13.47,,
2013,State,23,Maine,FFS,211940,3081312,6.88,,,21025,9.92,,
2013,State,35,New Mexico,FFS,18027,218344,8.26,,,819,4.54,,
2013,State,19,Iowa,FFS,,4109764,,,,,,,
2013,State,05,Arkansas,FFS,294605,4452007,6.62,,,12922,4.39,,
2013,State,08,Colorado,FFS,519796,4700499,11.06,,,49532,9.53,,
2013,State,21,Kentucky,FFS,27622,892594,3.09,,,3201,11.59,,
2013,State,28,Mississippi,FFS,111645,2605279,4.29,,,3660,3.28,,
2013,State,54,West Virginia,FFS,329579,4721906,6.98,,,20429,6.2,,
2013,State,41,Oregon,FFS,43990,1492760,2.95,,,5743,13.06,,
2013,State,40,Oklahoma,FFS,537393,6076809,8.84,,,33830,6.3,,
2013,State,45,South Carolina,FFS,179973,2897842,6.21,,,12884,7.16,,
2013,State,53,Washington,FFS,188293,2395203,7.86,,,23405,12.43,,
2013,State,09,Connecticut,FFS,532452,7584452,7.02,,,48425,9.09,,
2013,State,01,Alabama,FFS,510321,8446768,6.04,,,22101,4.33,,
2013,State,27,Minnesota,FFS,162651,2725448,5.97,,,15440,9.49,,
2013,State,55,Wisconsin,FFS,896650,10127535,8.85,,,119908,13.37,,
2013,State,24,Maryland,FFS,56223,3398400,,,,8193,14.57,,
2013,State,51,Virginia,FFS,115686,2396396,4.83,,,11931,10.31,,
2013,State,22,Louisiana,FFS,321257,5890971,5.45,,,11147,3.47,,
2013,State,47,Tennessee,FFS,1021566,10620545,9.62,,,83242,8.15,,
2013,State,18,Indiana,FFS,970547,10909453,8.9,,,,,,
2013,State,29,Missouri,FFS,783788,11407862,6.87,,,66028,8.42,,
2013,State,34,New Jersey,FFS,88512,1651744,5.36,,,17505,19.78,,
2013,State,04,Arizona,FFS,9664,65282,14.8,,,920,9.52,,
2013,State,25,Massachusetts,FFS,331054,6490356,5.1,,,36388,10.99,,
2013,State,37,North Carolina,FFS,1217388,15508160,7.85,,,110673,9.09,,
2013,State,13,Georgia,FFS,604874,7766135,7.79,,,43102,7.13,,
2013,State,17,Illinois,FFS,857091,14805047,5.79,,,32495,3.79,,
2013,State,26,Michigan,FFS,232967,7025166,3.32,,,19118,8.21,,
2013,State,42,Pennsylvania,FFS,114959,2228509,5.16,,,16417,14.28,,
2013,State,12,Florida,FFS,800123,15694110,5.1,,,60775,7.6,,
2013,State,39,Ohio,FFS,415605,7115478,5.84,,,41728,10.04,,
2013,State,48,Texas,FFS,150846,5502979,2.74,,,7772,5.15,,
2013,State,06,California,FFS,1103744,20533021,5.38,,,115990,10.51,,
2013,State,36,New York,FFS,176448,7507030,2.35,,,25980,14.72,,
2013,State,56,Wyoming,MC,0,0,,,,0,,,
2013,State,38,North Dakota,MC,0,0,,,,0,,,
2013,State,46,South Dakota,MC,0,0,,,,0,,,
2013,State,02,Alaska,MC,0,0,,,,0,,,
2013,State,30,Montana,MC,0,0,,,,0,,,
2013,State,20,Kansas,MC,75740,1012756,7.48,,,6213,8.2,,
2013,State,50,Vermont,MC,0,0,,,,0,,,
2013,State,33,New Hampshire,MC,6062,95204,6.37,,,1026,16.93,,
2013,State,44,Rhode Island,MC,94990,1668159,5.69,,,6572,6.92,,
2013,State,15,Hawaii,MC,164492,2077510,7.92,,,17687,10.75,,
2013,State,16,Idaho,MC,0,0,,,,0,,,
2013,State,11,District of Columbia,MC,63002,1220100,5.16,,,1476,2.34,,
2013,State,10,Delaware,MC,0,137972,0,,,0,,,
2013,State,31,Nebraska,MC,7130,157047,4.54,,,155,2.17,,
2013,State,49,Utah,MC,152076,1636209,9.29,,,13058,8.59,,
2013,State,32,Nevada,MC,91795,928841,9.88,,,4903,5.34,,
2013,State,23,Maine,MC,0,0,,,,0,,,
2013,State,35,New Mexico,MC,265349,3466565,7.65,,,20076,7.57,,
2013,State,19,Iowa,MC,,16414,,,,,,,
2013,State,05,Arkansas,MC,0,0,,,,0,,,
2013,State,08,Colorado,MC,0,0,,,,0,,,
2013,State,21,Kentucky,MC,235274,4085864,5.76,,,8997,3.82,,
2013,State,28,Mississippi,MC,285523,2680174,10.65,,,9643,3.38,,
2013,State,54,West Virginia,MC,71539,1072942,6.67,,,1798,2.51,,
2013,State,41,Oregon,MC,529490,4364809,12.13,,,51930,9.81,,
2013,State,40,Oklahoma,MC,0,0,,,,0,,,
2013,State,45,South Carolina,MC,295410,4020795,7.35,,,15782,5.34,,
2013,State,53,Washington,MC,431779,4637269,9.31,,,45745,10.59,,
2013,State,09,Connecticut,MC,0,0,,,,0,,,
2013,State,01,Alabama,MC,,0,,,,0,,,
2013,State,27,Minnesota,MC,535884,7384644,7.26,,,39166,7.31,,
2013,State,55,Wisconsin,MC,2350,28041,8.38,,,434,18.47,,
2013,State,24,Maryland,MC,706165,7014694,10.07,,,64653,9.16,,
2013,State,51,Virginia,MC,615056,8111885,7.58,,,39897,6.49,,
2013,State,22,Louisiana,MC,394245,4950417,7.96,,,11910,3.02,,
2013,State,47,Tennessee,MC,0,506018,0,,,0,,,
2013,State,18,Indiana,MC,532,227435,0.23,,,,,,
2013,State,29,Missouri,MC,0,0,,,,0,,,
2013,State,34,New Jersey,MC,475427,10254062,4.64,,,36948,7.77,,
2013,State,04,Arizona,MC,1116087,12350271,9.04,,,121444,10.88,,
2013,State,25,Massachusetts,MC,430458,6224858,6.92,,,37870,8.8,,
2013,State,37,North Carolina,MC,0,0,,,,0,,,
2013,State,13,Georgia,MC,478782,7968338,6.01,,,8725,1.82,,
2013,State,17,Illinois,MC,92015,1890029,4.87,,,6992,7.6,,
2013,State,26,Michigan,MC,1404755,11798557,11.91,,,80308,5.72,,
2013,State,42,Pennsylvania,MC,1439952,21028546,6.85,,,123834,8.6,,
2013,State,12,Florida,MC,677842,10549254,6.43,,,58691,8.66,,
2013,State,39,Ohio,MC,1658000,20151825,8.23,,,87766,5.29,,
2013,State,48,Texas,MC,1380641,25107627,5.5,,,55063,3.99,,
2013,State,06,California,MC,1890630,27916412,6.77,,,110311,5.83,,
2013,State,36,New York,MC,1874858,49479892,3.79,,,152747,8.15,,
2014,State,56,Wyoming,FFS,41162,528045,7.8,,0.02,4193,10.19,,-0.08
2014,State,46,South Dakota,FFS,49072,730128,6.72,,-0.6,3868,7.88,,-0.34
2014,State,38,North Dakota,FFS,37136,577825,6.43,,-0.35,3002,8.08,,-0.62
2014,State,02,Alaska,FFS,73636,933039,7.89,,0.23,8657,11.76,,-0.37
2014,State,30,Montana,FFS,91528,1123370,8.15,,-0.28,10398,11.36,,-0.85
2014,State,50,Vermont,FFS,113791,1397457,8.14,,-0.71,16103,14.15,,0.14
2014,State,33,New Hampshire,FFS,14259,229068,6.22,,-0.45,1597,11.2,,-2
2014,State,16,Idaho,FFS,170663,2168150,7.87,,-0.41,15795,9.26,,0.1
2014,State,11,District of Columbia,FFS,47980,857831,5.59,,0.04,4458,9.29,,0.71
2014,State,31,Nebraska,FFS,132985,2100662,6.33,,-0.22,12930,9.72,,0.05
2014,State,10,Delaware,FFS,182877,2150003,8.51,,-0.24,30850,16.87,,-0.07
2014,State,15,Hawaii,FFS,1850,9206,20.1,,-4.1,,,,
2014,State,23,Maine,FFS,165770,2603002,6.37,,-0.51,20700,12.49,,2.57
2014,State,44,Rhode Island,FFS,12264,283084,4.33,,0.78,1236,10.08,,-3.01
2014,State,49,Utah,FFS,82614,1360977,6.07,,-0.2,8244,9.98,,0.38
2014,State,35,New Mexico,FFS,11957,125780,9.51,,1.25,259,2.17,,-2.37
2014,State,32,Nevada,FFS,230767,2370457,9.74,,0.61,27918,12.1,,-1.37
2014,State,05,Arkansas,FFS,373458,5019643,7.44,,0.82,15295,4.1,,-0.29
2014,State,28,Mississippi,FFS,103629,2622096,3.95,,-0.34,3878,3.74,,0.46
2014,State,19,Iowa,FFS,,5539749,,,,,,,
2014,State,20,Kansas,FFS,,12297,2.37,,-2.65,23,7.88,,-5.78
2014,State,40,Oklahoma,FFS,507923,6099440,8.33,,-0.51,35812,7.05,,0.75
2014,State,45,South Carolina,FFS,56769,1194719,4.75,,-1.46,3987,7.02,,-0.14
2014,State,08,Colorado,FFS,792615,7143629,11.1,,0.04,65204,8.23,,-1.3
2014,State,01,Alabama,FFS,457095,7225656,6.33,,0.29,20284,4.44,,0.11
2014,State,41,Oregon,FFS,66456,2061955,3.22,,0.27,4933,7.42,,-5.64
2014,State,09,Connecticut,FFS,558385,8285804,6.74,,-0.28,53120,9.51,,0.42
2014,State,54,West Virginia,FFS,479740,6668884,7.19,,0.21,22396,4.67,,-1.53
2014,State,21,Kentucky,FFS,21589,851348,2.54,,-0.55,3055,14.15,,2.56
2014,State,22,Louisiana,FFS,238230,4528785,5.26,,-0.19,8411,3.53,,0.06
2014,State,51,Virginia,FFS,83484,2118847,3.94,,-0.89,8316,9.96,,-0.35
2014,State,29,Missouri,FFS,689336,10384504,6.64,,-0.23,60087,8.72,,0.3
2014,State,55,Wisconsin,FFS,939367,10594281,8.87,,0.02,132381,14.09,,0.72
2014,State,18,Indiana,FFS,883469,10757326,8.21,,-0.69,69180,7.83,,
2014,State,27,Minnesota,FFS,159120,2841596,5.6,,-0.37,13769,8.65,,-0.84
2014,State,53,Washington,FFS,189586,1784644,10.62,,2.76,15765,8.32,,-4.11
2014,State,24,Maryland,FFS,64237,3871332,,,,8862,13.8,,-0.77
2014,State,04,Arizona,FFS,17440,109010,16,,1.2,1465,8.4,,-1.12
2014,State,47,Tennessee,FFS,1017833,12854122,7.92,,-1.7,80146,7.87,,-0.28
2014,State,25,Massachusetts,FFS,319414,6755927,4.73,,-0.37,30809,9.65,,-1.34
2014,State,34,New Jersey,FFS,49918,921605,5.42,,0.06,10558,21.15,,1.37
2014,State,13,Georgia,FFS,575053,7633101,7.53,,-0.26,42927,7.46,,0.33
2014,State,37,North Carolina,FFS,1192423,16278923,7.33,,-0.52,109482,9.18,,0.09
2014,State,17,Illinois,FFS,870764,13960806,6.24,,0.45,29200,3.35,,-0.44
2014,State,26,Michigan,FFS,261233,7839897,3.33,,0.01,18293,7,,-1.21
2014,State,42,Pennsylvania,FFS,51833,1303569,3.98,,-1.18,8342,16.09,,1.81
2014,State,12,Florida,FFS,479040,10217124,4.69,,-0.41,34716,7.25,,-0.35
2014,State,39,Ohio,FFS,254076,4492865,5.66,,-0.18,23011,9.06,,-0.98
2014,State,48,Texas,FFS,142303,5593885,2.54,,-0.2,7593,5.34,,0.19
2014,State,36,New York,FFS,152408,7488751,2.04,,-0.31,22837,14.98,,0.26
2014,State,06,California,FFS,1430279,24973565,5.73,,0.35,122072,8.53,,-1.98
2014,State,56,Wyoming,All,41162,528045,7.8,,0.02,4193,10.19,,-0.08
2014,State,46,South Dakota,All,49072,730128,6.72,,-0.6,3868,7.88,,-0.34
2014,State,38,North Dakota,All,56037,767635,7.3,,0.52,4308,7.69,,-1.01
2014,State,02,Alaska,All,73636,933039,7.89,,0.23,8657,11.76,,-0.37
2014,State,30,Montana,All,91528,1123370,8.15,,-0.28,10398,11.36,,-0.85
2014,State,50,Vermont,All,113791,1397457,8.14,,-0.71,16103,14.15,,0.14
2014,State,33,New Hampshire,All,95010,1512555,6.28,,-0.37,13435,14.14,,0.71
2014,State,16,Idaho,All,170663,2168150,7.87,,-0.41,15795,9.26,,0.1
2014,State,11,District of Columbia,All,113314,2219032,5.11,,-0.22,5963,5.26,,0.16
2014,State,31,Nebraska,All,137228,2224614,6.17,,-0.25,12979,9.46,,0.15
2014,State,10,Delaware,All,182877,2317320,7.89,,-0.33,30850,16.87,,-0.07
2014,State,15,Hawaii,All,172816,2337189,7.39,,-0.59,18806,10.88,,0.24
2014,State,23,Maine,All,165770,2603002,6.37,,-0.51,20700,12.49,,2.57
2014,State,44,Rhode Island,All,157408,2796857,5.63,,0.34,9536,6.06,,-1.65
2014,State,49,Utah,All,233869,2898591,8.07,,0.12,23269,9.95,,1.01
2014,State,35,New Mexico,All,365313,4676329,7.81,,0.12,21360,5.85,,-1.52
2014,State,32,Nevada,All,464138,4724323,9.82,,0.45,40819,8.79,,-2.01
2014,State,05,Arkansas,All,373458,5019643,7.44,,0.82,15295,4.1,,-0.29
2014,State,28,Mississippi,All,401779,5516409,7.28,,-0.23,14043,3.5,,0.15
2014,State,19,Iowa,All,364662,5597028,6.52,,0.49,23075,6.33,,-0.48
2014,State,20,Kansas,All,435071,5916227,7.35,,0.05,43870,10.08,,1.61
2014,State,40,Oklahoma,All,507923,6099440,8.33,,-0.51,35812,7.05,,0.75
2014,State,45,South Carolina,All,480977,6764955,7.11,,0.24,28270,5.88,,-0.15
2014,State,08,Colorado,All,792615,7143629,11.1,,0.04,65204,8.23,,-1.3
2014,State,01,Alabama,All,457095,7225656,6.33,,0.29,20284,4.44,,0.11
2014,State,41,Oregon,All,768391,8128914,9.45,,-0.34,60957,7.93,,-2.13
